text,reasoning_label
"В приемной никого уже небыло, кроме князя Василия и старшей княжны, которые, сидя под портретом Екатерины, о чем-то оживленно говорили. Как только они увидали Пьера с его руководительницей, они замолчали. Княжна что-то спрятала, как показалось Пьеру, и прошептала: Немогу видеть эту женщину.",0
"В году, в ходе операции ""Искусственный дождь"", секретная служба США использовала химические вещества во Вьетнаме, влияя на климат для поддержания секретных военных операций. Этот событийный поворот в войне поднимает вопросы о границах военных действий и экологических последствиях.",0
"С раннего утра начали двигаться щегольски вычищенные и убранные войска, выстраиваясь на поле перед крепостью. То двигались тысячи ног и штыков с развевавшимися знаменами и по команде офицеров останавливались, заворачивались и строились в интервалах, обходя другие такие же массы пехоты в других мундирах; то мерным топотом и бряцанием звучала нарядная кавалерия в синих, красных, зеленых шитых мундирах с расшитыми музыкантами впереди, на вороных, рыжих, серых лошадях; то, растягиваясь с своим медным звуком подрагивающих на лафетах, вычищенных, блестящих пушек и с своим запахом пальников, ползла между пехотой и кавалерией артиллерия и расставлялась на назначенных местах. Не только генералы в полной парадной форме, с перетянутыми донельзя толстыми и тонкими талиями и красневшими, подпертыми воротниками, шеями, в шарфах и всех орденах; не только припомаженные, расфранченные офицеры, но каждый солдат, с свежим, вымытым и выбритым лицом и до последней возможности блеска вычищенной аммуницией, каждая лошадь, выхоленная так, что, как атлас, светилась наней шерсть и волосок к волоску лежала примоченная гривка, все чувствовали, что совершается что-то нешуточное, значительное и торжественное. Каждый генерал и солдат чувствовали свое ничтожество, сознавая себя песчинкой в этом море людей, и вместе чувствовали свое могущество, сознавая себя частью этого огромного целого.",0
"В то время как такие разговоры происходили в приемной и в княжниной комнатах, карета с Пьером за которым было послано и с Анной Михайловной которая нашла нужным ехать с ним въезжала водвор графа Безухого. Когда колеса кареты мягко зазвучали по соломе, настланной под окнами, Анна Михайловна, обратившись к своему спутнику с утешительными словами, убедилась в том, что он спит в углу кареты, и разбудила его. Очнувшись, Пьер за Анною Михайловной вышел из кареты и тут только подумал о том свидании с умирающим отцом, которое его ожидало. Он заметил, что они подъехали нек парадному, а к заднему подъезду. В то время как он сходил с подножки, два человека в мещанской одежде торопливо отбежали от подъезда в тень стены. Приостановившись, Пьер разглядел в тени дома с обеих сторон еще несколько таких же людей. Но ниАнна Михайловна, ни лакей, ни кучер, которые не могли не видеть этих людей, не обратили наних внимания. Стало-быть, это так нужно, решил сам с собой Пьер и прошел за Анною Михайловной. Анна Михайловна поспешными шагами шла вверх по слабо-освещенной узкой каменной лестнице, подзывая отстававшего заней Пьера, который, хотя и не понимал, для чего ему надо было вообще иттик графу, и еще меньше, зачем ему надо было итти по задней лестнице, носудя по уверенности и поспешности Анны Михайловны, решил про себя, что это было необходимо нужно. На половине лестницы чуть не сбили ихс ног какие-то люди с ведрами, которые, стуча сапогами, сбегали им навстречу. Люди эти прижались к стене, чтобы пропустить Пьера с Анной Михайловной, и не показали ни малейшего удивления при виде их.",0
"В середине третьего экосеза зашевелились стулья в гостиной, где играли граф и Марья Дмитриевна, и большая часть почетных гостей и старички, потягиваясь после долгого сиденья и укладывая в карманы бумажники и кошельки, выходили в двери залы. Впереди шла Марья Дмитриевна с графом оба с веселыми лицами. Граф с шутливою вежливостью, как-то побалетному, подал округленную руку Марье Дмитриевне. Он выпрямился, и лицо его озарилось особенною молодецки-хитрою улыбкой, и как только дотанцовали последнюю фигуру экосеза, он ударил в ладоши музыкантам и закричал на хоры, обращаясь к первой скрипке:",0
"Князь Андрей с презрением смотрел на эти бесконечные, мешавшиеся команды, повозки, парки, артиллерию и опять повозки, повозки и повозки всех возможных видов, обгонявшие одна другую и в три, в четыре ряда запружавшие грязную дорогу. Со всех сторон, назади и впереди, покуда хватал слух, слышались звуки колес, громыхание кузовов, телег и лафетов, лошадиный топот, удары кнутом, крики понуканий, ругательства солдат, денщиков и офицеров. По краям дороги видны были беспрестанно то павшие ободранные и неободранные лошади, то сломанные повозки, у которых, дожидаясь чего-то, сидели одинокие солдаты, то отделившиеся от команд солдаты, которые толпами направлялись в соседние деревни или тащили из деревень кур, баранов, сено или мешки, чем-то наполненные",0
"На сцене театра «Суббота» проходит Международный фестиваль конкурса коротких пьес , и свои работы нанего привезли молодые режиссёры и сценаристы. В пятницу в программе смотра — сюжет «Солнечные змеи» Марии Фоменко в постановке Фамила Джавадова, посвящённый потере родных, и диалог отца и его взрослой дочери «Папа в доме» Павла Соколова, поставленный Александром Агеевым. Александр Елизаров и Роман Кочержевский перенесли на сцену своего «Бэтмена» — коллаж из воспоминаний детства и юности нескольких поколений, где объединяющей чертой становится отсутствие в них фигуры отца.",0
"год стал рекордным по объему инвестиционных вложений в недвижимость России завсю историю наблюдений, годовой прирост составил ,. По данным совокупный объем инвестиционных вложений в недвижимые активы России по итогам года достиг млрд руб. и стал рекордным завсю историю рынка с года. Годовой прирост за минувший год составил ,, что является максимальным значением с года, когда прирост год к году составил . «Такой значительный рост в году обусловлен рядом факторов, в том числе продажей «трофейных» и знаковых для рынка объектов. Третья часть от общего объема вложений была сформирована четырьмя крупнейшими транзакциями продажей портфеля ТРЦМЕГА», портфеля земельных участков компании МИЦ, ТРЦ «Метрополис» и ТРЦ . При этом от всего объема инвестиций млрд руб. составили сделки по продаже иностранными собственниками российских активов», отметил член совета директоров, руководитель департамента рынков капитала и инвестиций Микаэл Казарян. Лидером по объему инвестиций в году стала торговая недвижимость на нее пришлось от общего объема вложений. Всего в сегмент было инвестировано млрд рубчто почти в семь раз превысило показатель года млрд руб. Жилой сегмент с долей вложений занял в ушедшем году второе место, объем инвестиций составил млрд руб. и на превысил аналогичный показатель года. В тройку лидеров вошла также офисная недвижимость с долей инвестиций млрд руб.. Вложения в офисы в году выросли по сравнению с на . Четвертое место разделили складская недвижимость и гостиничная недвижимость, в которые в году было инвестировано млрд и млрд руб. соответственно. Причем если инвестиции в склады в году снизились на , тов гостиницы, наоборот, резко выросли на . Меньше всего в прошлом году инвесторы вложили в многофункциональные комплексы порядка млрд рубчто на меньше, чем в . Доля этого сегмента в общем объеме оказалась менее . В структуре распределения по регионам наибольший объем инвестиционных вложений в году пришелся на Москву. В столичные активы инвесторы вложили млрд рубили от общего объема. На Санкт-Петербург пришлось млрд рубили от общего объема. В недвижимые активы остальных регионов было инвестировано млрд рубили . По прогнозам в наступившем году объем инвестиций в российскую недвижимость заметно сократится. «Большинство зарубежных компаний уже приняли решение о выходе из России либо, напротив, продолжении своего бизнеса в России, поэтому в году рынок недвижимости увидит лишь единичные сделки с иностранными активами, переговоры по которым были начаты еще в году, поясняет Микаэл Казарян. Нафоне высокой ключевой ставки в первой половине года темпы роста вложений в недвижимость будут стабилизироваться. По итогам года объем инвестиций составит - млрд рубчто тем не менее будет сопоставимо с высокими уровнями - годов». Эксперт считает, что наиболее активными сегментами с точки зрения развития новых проектов, помимо жилья, будут складская и гостиничная недвижимость.",0
"С церковью, а точнее с храмом Христа Спасителя, связано еще одно околокультурное событие года. Три участницы никому доселе неизвестной панк-группы стали мировыми знаменитостями, благодаря поддержке, которую звезды первой величины оказали девушкам-феминисткам после того, как тех арестовали, а потом приговорили к двум годам колонии общего режима за устроенный ими в феврале ""панк-молебен""у алтаря храма Христа Спасителя в Москве. В защиту осужденных сначала высказались деятели отечественной культуры, следом потянулись и зарубежные музыканты, приезжавшие на гастроли в Россию. Так, американская певица Мадонна на концерте в Москве исполнила легендарную композицию в балаклаве и надписью на обнаженной спине.",0
"Маткапитал вырастет Покупка жилья и погашение ипотеки — самый популярный способ использования материнского капитала. В наступившем году его сумма увеличится. С февраля года размер выплаты на первого ребенка вырастет на тысячи рублей — с , тыс. до , тыс. рублей, на второго — на тыс. рублей, с , тыс. до , тыс. рублей. Если семья получила маткапитал и израсходовала часть денег, индексируется только остаток. При этом в году материнский капитал будет выплачиваться только за детей, получивших гражданство России по рождению. Большой популярностью у семей с детьми в Петербурге пользуются малоэтажные жилые комплексы «Образцовые кварталы». Приобрести квартиру в них возможно с использованием материнского капитала.",0
"Фантастические миры, харизматичные персонажи, сюжет, который заставляет плакать и радоваться, — всё это работа сценариста. Хотите написать историю, которая зацепит с первых минут? «Профессия Сценарист» в — для вас. Тем более начать обучение можно бесплатно. Вы пройдёте путь от новичка до настоящего сценариста и научитесь: — Писать сценарии для разных форматов. — Придумывать интересную структуру и неожиданные повороты сюжета. — Создавать живых и убедительных персонажей. — Презентовать проекты так, чтобы наних выделяли деньги. Вы напишете и положите в портфолио сценария: для кино, эпизода сериала и игры. Сможете попасть в «Видеомастерскую», поработать над короткометражкой, снятой по вашему сценарию, и заявить о себе в профессиональной среде.",0
"В то время как графа переворачивали, одна рука его беспомощно завалилась назад, и он сделал напрасное усилие, чтобы перетащить ее. Заметил ли граф тот взгляд ужаса, с которым Пьер смотрел наэту безжизненную руку, или какая другая мысль промелькнула в его умирающей голове в эту минуту, но он посмотрел на непослушную руку, на выражение ужаса в лице Пьера, опять наруку, и на лице его явилась так не шедшая к его чертам слабая, страдальческая улыбка, выражавшая как бы насмешку над своим собственным бессилием. Неожиданно, при виде этой улыбки, Пьер почувствовал содрогание в груди, щипанье в носу, и слезы затуманили его зрение. Больного перевернули набок к стене. Он вздохнул.",0
"В соседней комнате зашумело женское платье. Как будто очнувшись, князь Андрей встряхнулся, и лицо его приняло тоже выражение, какое оно имело в гостиной Анны Павловны. Пьер спустил ноги с дивана. Вошла княгиня. Она была уже в другом, домашнем, но столь же элегантном и свежем платье. Князь Андрей встал, учтиво подвигая ей кресло.",0
"В - веках в Европе пробудился уми свет разума эпохи Просвещения. Ученые и философы, такие как Вольтер, Руссои Дидро, предложили новые идеи о свободе, равенстве и братстве. Происходило интеллектуальное взрывное расцветание, которое привнесло в общество принципы научного метода, секуляризма и уверенности в силе человеческого разума. Эта эпоха стала золотым веком философии и интеллектуального роста, оказав влияние на политическую систему и общественные структуры.",0
"апреля года телеканал начал показ сериала «Игра престолов». Телефильм в жанре фэнтези был основан на серии романов Джорджа Мартина «Песнь льда и пламени». Он стал одним из самых популярных телесериалов в истории. снимали в нескольких странах мира, фильм стал самым дорогим сериалом в жанре фэнтези: бюджет первого сезона оценивается в миллионов долларов, к году бюджет каждой серии сезона достиг миллионов. За сезонов сериал получил премий «Эмми», три премии «Хьюго».",0
"В огромном городе, где каждый был поглощен своими заботами, жил человек по имени Сэм. Он работал на небоскребе, мечтая о чем-то большем. И в один день, глядя вниз с высоты, он решил начать свое путешествие в поисках смысла.",0
"В мертвой тишине слышался топот только лошадей. Тобыла свита императоров. Государи подъехали к флангу и раздались звуки трубачей первого кавалерийского полка, игравшие генерал-марш. Казалось, не трубачи это играли, а сама армия, радуясь приближению государя, естественно издавала эти звуки. Из-за этих звуков отчетливо послышался один молодой, ласковый голос императора Александра. Он сказал приветствие, и первый полк гаркнул: Урра! так оглушительно, продолжительно, радостно, что сами люди ужаснулись численности и силе той громады, которую они составляли.",0
"Город просыпается под теплыми лучами утреннего солнца. Здания, высокие и стеклянные, отражают свет, создавая игру света и теней на асфальтовых джунглях. Улицы наполняются звуками гудками машин, шагами прохожих, разговорами в кафе. Каждый дом свой маленький мир, и город кипит жизнью. Первые пробки, словно плетеные узоры, формируются на перекрестках, но где-то в этой суете таится особый ритм городской жизни.",0
"В воскресенье в лектории независимого книжного «Порядок слов» выступает Алла Горбунова — лауреат премии «НОС» за сборник рассказов «Конец света, моя любовь». Правда, на встрече речь пойдёт нео прозе, а о поэзии: Горбунова прочитает стихи из новой книги «Город живых», в которую вошли тексты годов. Все они — о любви, боли и свете. Вход на вечер по регистрации.",0
"В парке, где раньше весело звучали детские смехи, теперь стояло странное умиротворенное спокойствие. Скамейки были пусты, словно ожидая возвращения своих обычных посетителей. Лишь снегопад создавал невероятные узоры, а ветер танцевал с ветками деревьев, внушая им беспечную песню без слов.",0
"В день приезда молодых, утром, по обыкновению, княжна Марья в урочный час входила для утреннего приветствия в официантскую и со страхом крестилась и читала внутренно молитву. Каждый день она входила и каждый день молилась о том, чтобы это ежедневное свидание сошло благополучно.",0
"Коляска шестериком стояла у подъезда. На дворе была темная осенняя ночь. Кучер не видел дышла коляски. На крыльце суетились люди с фонарями. Огромный дом горел огнями сквозь свои большие окна. В передней толпились дворовые, желавшие проститься с молодым князем; в зале стояли все домашние: Михаил Иванович, - , княжна Марья и княгиня",0
"Вечер Анны Павловны был пущен. Веретена с разных сторон равномерно и не умолкая шумели. Кроме , около которой сидела только одна пожилая дама с исплаканным, худым лицом, несколько чужая в этом блестящем обществе, общество разбилось натри кружка. В одном, более мужском, центром был аббат; в другом, молодом, красавица-княжна Элен, дочь князя Василия, и хорошенькая, румяная, слишком полная по своей молодости, маленькая княгиня Болконская. В третьем Мортемар и Анна Павловна. Виконт был миловидный, с мягкими чертами и приемами, молодой человек, очевидно считавший себя знаменитостью, но, по благовоспитанности, скромно предоставлявший пользоваться собой тому обществу, в котором он находился. Анна Павловна, очевидно, угощала им своих гостей. Как хороший метрдотель подает как нечто сверхъестественно-прекрасное тот кусок говядины, который есть не захочется, если увидать его в грязной кухне, так в нынешний вечер Анна Павловна сервировала своим гостям сначала виконта, потом аббата, как что-то сверхъестественно утонченное. В кружке Мортемара заговорили тотчас об убиении герцога Энгиенского. Виконт сказал, что герцог Энгиенский погиб от своего великодушия, и что были особенные причины озлобления Бонапарта.",0
"Симка Тинькофф с подарком Оформите симкарту и пользуйтесь специальным тарифом с выгодой. Мы подарим: месяц подписки за оформление симки; дополнительный месяц подписки за оплату услуг связи на сумму от рублей. С подпиской специальный тариф будет стоить рублей. Вы получите ГБ, минут и безлимитные сервисы. А если перенесете наэту симку свой номер телефона, мы подарим еще месяца подписки .",0
"В это время в гостиную вошло новое лицо. Новое лицо это был молодой князь Андрей Болконский, муж маленькой княгини. Князь Болконский был небольшого роста, весьма красивый молодой человек с определенными и сухими чертами. Всё в его фигуре, начиная от усталого, скучающего взгляда до тихого мерного шага, представляло самую резкую противоположность с его маленькою, оживленною женой. Ему, видимо, все бывшие в гостиной не только были знакомы, ноуж надоели ему так, что и смотреть наних и слушать ихему было очень скучно. Из всех же прискучивших ему лиц, лицо его хорошенькой жены, казалось, больше всех ему надоело. С гримасой, портившею его красивое лицо, он отвернулся отнее. Он поцеловал руку Анны Павловны и, щурясь, оглядел всё общество.",0
"В числе господ свиты Ростов заметил и Болконского, лениво и распущенно сидящего на лошади. Ростову вспомнилась его вчерашняя ссора с ним и представился вопрос, следует или не следует вызывать его. «Разумеется, не следует, подумал теперь Ростов… И стоит ли думать и говорить про это в такую минуту, как теперь? В минуту такого чувства любви, восторга и самоотвержения, что значат все наши ссоры и обиды!? Я всех люблю, всем прощаю теперь», думал Ростов.",0
"Он привстал, желая обойти, но тетушка подала табакерку прямо через Элен, позади ее. Элен нагнулась вперед, чтобы дать место, и, улыбаясь, оглянулась. Она была, как и всегда на вечерах, в весьма открытом по тогдашней моде спереди и сзади платье. Еебюст, казавшийся всегда мраморным Пьеру, находился в таком близком расстоянии отего глаз, что он своими близорукими глазами невольно различал живую прелесть ееплеч и шеи, и так близко отего губ, что ему стоило немного нагнуться, чтобы прикоснуться донее. Он слышал тепло ее тела, запах духов и скрып ее корсета при движении. Он видел неее мраморную красоту, составлявшую одно целое с ее платьем, он видел и чувствовал всю прелесть ее тела, которое было закрыто только одеждой. И, раз увидав это, онне мог видеть иначе, как мыне можем возвратиться к раз объясненному обману.",0
"Пьер улыбнулся, но поего улыбке видно было, что он понимал, что не анекдот Сергея Кузьмича интересовал в это время князя Василия; и князь Василий понял, что Пьер понимал это. Князь Василий вдруг пробурлил что-то и вышел. Пьеру показалось, что даже князь Василий был смущен. Вид смущенья этого старого светского человека тронул Пьера; он оглянулся на Элен и она, казалось, была смущена и взглядом говорила: «что жвы сами виноваты». «Надо неизбежно перешагнуть, ноне могу, я немогу», думал Пьер, и заговорил опять о постороннем, о Сергее Кузьмиче, спрашивая, в чем состоял этот анекдот, так как онего не расслышал. Элен с улыбкой отвечала, что она тоже не знает.",0
"В это время подъехала к крыльцу карета и бричка, и из кареты вышел князь Андрей, высадил свою маленькую жену и пропустил ее вперед. Седой Тихон, в парике, высунувшись из двери официантской, шопотом доложил, что князь почивают, и торопливо затворил дверь. Тихон знал, что ни приезд сына и никакие необыкновенные события не должны были нарушать порядка дня. Князь Андрей, видимо, знал это так же хорошо, как и Тихон; он посмотрел на часы, как будто для того, чтобы поверить, не изменились ли привычки отца зато время, в которое онне видал его, и, убедившись, что они не изменились, обратился к жене: Через двадцать минут он встанет. Пройдем к княжне Марье, сказал он",0
"В году, после завершения Второй мировой войны, началась Холодная война между Соединенными Штатами и Советским Союзом. Этот конфликт стал определяющим фактором мировой политики в течение десятилетий.",0
"Тихий вечер. Где-то вдали слышен шепот листьев, когда легкий ветерец проносится мимо. Небо окрашено в оттенки розового и фиолетового, предвестие заката. Птицы возвращаются в свои гнезда, создавая чарующий хор. В воздухе легкий аромат цветов, которые раскрывают свои лепестки на закате.",0
"Как ветер по листьям пронесся взволнованный шопот: «едут! едут!» Послышались испуганные голоса, и по всем войскам пробежала волна суеты последних приготовлений. Впереди от Ольмюца показалась подвигавшаяся группа. И в это же время, хотя день был безветренный, легкая струя ветра пробежала по армии и чуть заколебала флюгера пик и распущенные знамена, затрепавшиеся о свои древки. Казалось, сама армия этим легким движением выражала свою радость при приближении государей. Послышался один голос: «Смирно!» Потом, как петухи назаре, повторились голоса в разных концах. И всё затихло.",0
"В пространство «Негосударственный Нерусский Музей» в эти выходные стоит заглянуть ради двухдневного проекта «Яшкины пятнашки». Его идеолог — Владимир Яшке — экс-участник арт-группы «Митьки» и знаковая фигура андеграундного Петербурга. Художник известен экспериментами с творческой манерой и постимпрессионистским началом. «Пятнашки» особенно интересны тем, что среди работ на экспозиции появляются примеры совсем нехарактерных для художника образов — например, графические портреты заснувших и оттого особенно уязвимых людей, минималистичные клаустрофобные зарисовки.",0
"В середине его рассказа, в то время как он говорил: тыне можешь представить, какое странное чувство бешенства испытываешь во время атаки», в комнату вошел князь Андрей Болконский, которого ждал Борис. Князь Андрей, любивший покровительственные отношения к молодым людям, польщенный тем, что к нему обращались за протекцией, и хорошо расположенный к Борису, который умел ему понравиться накануне, желал исполнить желание молодого человека. Присланный с бумагами от Кутузова к цесаревичу, он зашел к молодому человеку, надеясь застать его одного. Войдя в комнату и увидав рассказывающего военные похождения армейского гусара сорт людей, которых терпеть немог князь Андрей, он ласково улыбнулся Борису, поморщился, прищурился на Ростова и, слегка поклонившись, устало и лениво сел на диван. Ему неприятно было, что он попал в дурное общество. Ростов вспыхнул, поняв это. Ноэто было ему всё равно: это был чужой человек. Но, взглянув на Бориса, он увидал, что и ему как будто стыдно за армейского гусара. Несмотря на неприятный насмешливый тон князя Андрея, несмотря на общее презрение, которое с своей армейской боевой точки зрения имел Ростов ко всем этим штабным адъютантикам, к которым, очевидно, причислялся и вошедший, Ростов почувствовал себя сконфуженным, покраснел и замолчал. Борис спросил, какие новости в штабе, и что, без нескромности, слышно о наших предположениях?",0
"По узким улочкам старого города шагают вековые тени прошлого. Каждый камень стены, каждое изогнутое окно свидетели бурной истории. Здесь в воздухе витает запах старины и тайн, а фонари, зажженные вдоль улиц, создают атмосферу волшебства и загадок.",0
"Специалисты исследовательского центра интеллектуальной робототехники Корейского института науки и технологий создали портативный экзоскелет . По словам разработчиков, устройство облегчает ходьбу и подъём в гору. Разработка представляет собой пояс с четырьмя мощными приводами. Эти приводы крепятся к бёдрам, помогают балансировать и повышают силу ног наза счёт дополнительной тяги. Разработчики заявили вес в кг. Также создатели утверждают, что взрослый человек может надеть экзоскелет менее чем за секунд без посторонней помощи. В новом экзоскелете предусмотрен искусственный интеллект ИИ, анализирующий походку пользователя в режиме реального времени. ИИ обеспечивает безопасную и эффективную поддержку мышц в различных условиях ходьбы, включая пологие склоны, неровные каменистые тропы, крутые деревянные лестницы и неровные каменные ступени. В рамках проекта устройство было проверено в разных условиях, включая полевые. В полевых условиях разработку испытывал мужчина возрастом лет. Мужчина поднимался на вершину горы Енбон высотой м над уровнем моря. Испытатель рассказал, что ощенил себя помолодевшим налет, благодаря экзоскелету, а восхождение на гору не вызвало дискомфорта. Также разработчики рассказали, что мужчина понимался на гору в экзоскелете без их технического вмешательства и замены батарей на устройстве.",0
"января открыла предзаказ гарнитуры . Базовая модель обойдётся покупателю в , вариант с внутренним накопителем на ГБ — в долларов, а вариант с накопителем ТБ будет стоить долларов. Дополнительные опции могут довести стоимость гаджета до .",0
